E1,2017/9/25,968593.16,164660.84,1133254,有效发票
E1,2017/9/25,993928.15,168967.85,1162896,有效发票
E1,2017/9/25,982986.32,167107.68,1150094,有效发票
E1,2017/9/25,929901.73,158083.27,1087985,有效发票
E1,2017/9/25,-40371.79,-6863.21,-47235,有效发票
E1,2017/9/25,997829.07,169630.93,1167460,有效发票
E1,2017/9/25,296691.45,50437.55,347129,有效发票
E1,2017/9/25,998205.12,169694.88,1167900,有效发票
E1,2017/9/25,994608.54,169083.46,1163692,有效发票
E1,2017/9/25,998294.87,169710.13,1168005,有效发票
E1,2017/9/25,994552.98,169074.02,1163627,有效发票
E1,2017/9/25,999070.11,169841.89,1168912,有效发票
E1,2017/9/25,995893.18,169301.82,1165195,有效发票
E1,2017/9/25,998561.54,169755.46,1168317,有效发票
E1,2017/9/25,995479.51,169231.49,1164711,有效发票
E1,2017/9/25,989541.05,168221.95,1157763,有效发票
E1,2017/9/25,967981.14,164556.86,1132538,有效发票
E1,2017/9/25,958003.41,162860.59,1120864,有效发票
E1,2017/9/25,973871.7,165558.3,1139430,有效发票
E1,2017/9/25,705298.33,119900.67,825199,有效发票
E1,2017/9/25,760820.51,129339.49,890160,有效发票
E1,2017/9/25,996647.88,169430.12,1166078,有效发票
E1,2017/9/25,996854.68,169465.32,1166320,有效发票
E1,2017/9/25,995994.84,169319.16,1165314,有效发票
E1,2017/9/25,991998.34,168639.66,1160638,有效发票
E1,2017/9/25,992843.61,168783.39,1161627,有效发票
E1,2017/9/25,992497.47,168724.53,1161222,有效发票
E1,2017/9/25,987705.12,167909.88,1155615,有效发票
E1,2017/9/25,995854.7,169295.3,1165150,有效发票
E1,2017/9/25,992124.79,168661.21,1160786,有效发票
E1,2017/9/25,996116.24,169339.76,1165456,有效发票
E1,2017/9/25,993841.03,168952.97,1162794,有效发票
E1,2017/9/25,990474.36,168380.64,1158855,有效发票
E1,2017/9/25,997041.88,169497.12,1166539,有效发票
E1,2017/9/25,999170.96,169859.04,1169030,有效发票
E1,2017/9/25,994127.35,169001.65,1163129,有效发票
E1,2017/9/25,997331.62,169546.38,1166878,有效发票
E1,2017/9/25,996129.91,169342.09,1165472,有效发票
E1,2017/9/25,987582.05,167888.95,1155471,有效发票
E1,2017/9/25,996752.14,169447.86,1166200,有效发票
E1,2017/9/25,944059.84,160490.16,1104550,有效发票
E1,2017/9/25,997670.94,169604.06,1167275,有效发票
E1,2017/9/25,973722.23,165532.77,1139255,有效发票
E1,2017/9/25,996517.1,169407.9,1165925,有效发票
E1,2017/9/25,997930.77,169648.23,1167579,有效发票
E1,2017/9/25,996273.5,169366.5,1165640,有效发票
E1,2017/9/25,972529.92,165330.08,1137860,有效发票
E1,2017/9/25,990393.16,168366.84,1158760,有效发票
E1,2017/9/25,992235.04,168679.96,1160915,有效发票
E1,2017/9/25,945115.37,160669.63,1105785,有效发票
E1,2017/9/25,928658.12,157871.88,1086530,有效发票
E1,2017/9/25,985641.03,167558.97,1153200,有效发票
E1,2017/9/25,878735.04,149384.96,1028120,有效发票
E1,2017/9/25,985047,167458,1152505,有效发票
E1,2017/9/25,994736.74,169105.26,1163842,有效发票
E1,2017/9/25,934487.18,158862.82,1093350,有效发票
E1,2017/9/25,997333.33,169546.67,1166880,有效发票
E1,2017/9/25,976669.23,166033.77,1142703,有效发票
E1,2017/9/25,996854.69,169465.31,1166320,有效发票
E1,2017/9/25,999756.42,169958.58,1169715,有效发票
E1,2017/9/25,982837.6,167082.4,1149920,有效发票
E1,2017/9/25,973226.5,165448.5,1138675,有效发票
E1,2017/9/25,999025.66,169834.34,1168860,有效发票
E1,2017/9/25,980343.59,166658.41,1147002,有效发票
E1,2017/9/25,991747.85,168597.15,1160345,有效发票
E1,2017/9/25,995529.05,169239.95,1164769,有效发票
E1,2017/9/25,981982.9,166937.1,1148920,有效发票
E1,2017/9/25,990050.43,168308.57,1158359,有效发票
E1,2017/9/25,989554.68,168224.32,1157779,有效发票
E1,2017/9/25,976195.73,165953.27,1142149,有效发票
E1,2017/9/25,994708.55,169100.45,1163809,有效发票
E1,2017/9/25,996752.14,169447.86,1166200,有效发票
E1,2017/9/25,996752.14,169447.86,1166200,有效发票
E1,2017/9/25,996752.14,169447.86,1166200,有效发票
E1,2017/9/25,996752.14,169447.86,1166200,有效发票
E1,2017/9/25,996752.14,169447.86,1166200,有效发票
E1,2017/9/25,996752.14,169447.86,1166200,有效发票
E1,2017/9/25,996116.24,169339.76,1165456,有效发票
E1,2017/9/25,996116.24,169339.76,1165456,有效发票
E1,2017/9/25,996116.24,169339.76,1165456,有效发票
E1,2017/9/25,996116.24,169339.76,1165456,有效发票
E1,2017/9/25,989068.39,168141.61,1157210,有效发票
E1,2017/9/25,999012.82,169832.18,1168845,有效发票
E1,2017/9/25,999012.82,169832.18,1168845,有效发票
E1,2017/9/25,998199.14,169693.86,1167893,有效发票
E1,2017/9/25,999012.82,169832.18,1168845,有效发票
E1,2017/9/25,892688.88,151757.12,1044446,有效发票
E1,2017/9/25,992350.43,168699.57,1161050,有效发票
E1,2017/9/25,991602.56,168572.44,1160175,有效发票
E1,2017/9/25,991602.56,168572.44,1160175,有效发票
E1,2017/9/25,979512.82,166517.18,1146030,有效发票
E1,2017/9/25,991735.04,168594.96,1160330,有效发票
E1,2017/9/25,995634.19,169257.81,1164892,有效发票
E1,2017/9/25,954408.55,162249.45,1116658,有效发票
E1,2017/9/25,994484.61,169062.39,1163547,有效发票
E1,2017/9/25,992328.21,168695.79,1161024,有效发票
E1,2017/9/25,999261.52,169874.48,1169136,有效发票
E1,2017/9/25,847029.94,143995.06,991025,有效发票
E1,2017/9/25,409517.94,69618.06,479136,有效发票
E1,2017/9/25,89551.28,15223.72,104775,有效发票
E1,2017/9/25,-57424.78,-9762.22,-67187,有效发票
E1,2017/9/25,684023.07,116283.93,800307,有效发票
E1,2017/9/25,683923.08,116266.92,800190,作废发票
E1,2017/9/25,876406.84,148989.16,1025396,有效发票
E1,2017/9/25,410545.31,69792.69,480338,有效发票
E1,2017/9/25,596544.44,101412.56,697957,有效发票
E1,2017/9/25,203537.61,34601.39,238139,有效发票
E1,2017/9/25,74324.79,12635.21,86960,有效发票
E1,2017/9/25,85917.11,14605.89,100523,有效发票
E1,2017/9/25,256820.51,43659.49,300480,有效发票
E1,2017/9/25,999593.15,169930.85,1169524,有效发票
E1,2017/9/25,601019.65,102173.35,703193,有效发票
E1,2017/9/26,193703.42,32929.58,226633,有效发票
E1,2017/9/26,44137.62,7503.38,51641,有效发票
E1,2017/9/26,933223.08,158647.92,1091871,有效发票
E1,2017/9/26,614143.58,104404.42,718548,有效发票
E1,2017/9/26,229289.74,38979.26,268269,有效发票
E1,2017/9/26,256688.04,43636.96,300325,有效发票
E1,2017/9/26,458994.89,78029.11,537024,有效发票
E1,2017/9/26,257060.68,43700.32,300761,有效发票
E1,2017/9/26,186131.61,31642.39,217774,有效发票
E1,2017/9/26,443448.74,75386.26,518835,作废发票
E1,2017/9/26,427588.9,72690.1,500279,有效发票
E1,2017/9/26,324790.6,55214.4,380005,有效发票
E1,2017/9/26,997010.25,169491.75,1166502,有效发票
E1,2017/9/26,995127.36,169171.64,1164299,有效发票
E1,2017/9/26,999803.43,169966.57,1169770,有效发票
E1,2017/9/26,984618.8,167385.2,1152004,有效发票
E1,2017/9/26,987953,167952,1155905,有效发票
E1,2017/9/26,986448.72,167696.28,1154145,有效发票
E1,2017/9/26,999833.33,169971.67,1169805,有效发票
E1,2017/9/26,992870.95,168788.05,1161659,有效发票
E1,2017/9/26,996203.41,169354.59,1165558,有效发票
E1,2017/9/26,990458.99,168378.01,1158837,有效发票
E1,2017/9/26,991715.39,168591.61,1160307,有效发票
E1,2017/9/26,993637.6,168918.4,1162556,有效发票
E1,2017/9/26,905047.86,153858.14,1058906,有效发票
E1,2017/9/26,989871.8,168278.2,1158150,作废发票
E1,2017/9/26,999943.61,169990.39,1169934,作废发票
E1,2017/9/26,996237.6,169360.4,1165598,作废发票
E1,2017/9/26,61611.96,10474.04,72086,有效发票
E1,2017/9/26,91036.74,15476.26,106513,有效发票
E1,2017/9/26,428105.1,72777.9,500883,有效发票
E1,2017/9/26,256886.31,43670.69,300557,有效发票
E1,2017/9/26,998930.85,169818.15,1168749,有效发票
E1,2017/9/26,944494.1,160563.9,1105058,有效发票
E1,2017/9/26,276437.62,46994.38,323432,有效发票
E1,2017/9/26,889009.41,151131.59,1040141,有效发票
E1,2017/9/26,998211.97,169696.03,1167908,有效发票
E1,2017/9/26,980384.57,166665.43,1147050,有效发票
E1,2017/9/26,107222.21,18227.79,125450,有效发票
E1,2017/9/26,997150.43,169515.57,1166666,有效发票
E1,2017/9/26,992205.13,168674.87,1160880,有效发票
E1,2017/9/26,997964.1,169653.9,1167618,有效发票
E1,2017/9/26,998422.22,169731.78,1168154,有效发票
E1,2017/9/26,998422.22,169731.78,1168154,有效发票
E1,2017/9/26,998284.62,169708.38,1167993,有效发票
E1,2017/9/26,996752.14,169447.86,1166200,有效发票
E1,2017/9/26,994209.4,169015.6,1163225,作废发票
E1,2017/9/26,989634.18,168237.82,1157872,有效发票
E1,2017/9/26,992552.99,168734.01,1161287,有效发票
E1,2017/9/26,997294.87,169540.13,1166835,有效发票
E1,2017/9/26,984251.28,167322.72,1151574,有效发票
E1,2017/9/26,998311.96,169713.04,1168025,有效发票
E1,2017/9/26,994614.53,169084.47,1163699,有效发票
E1,2017/9/26,998632.48,169767.52,1168400,有效发票
E1,2017/9/26,998859.83,169806.17,1168666,有效发票
E1,2017/9/26,997377.77,169554.23,1166932,有效发票
E1,2017/9/26,993793.17,168944.83,1162738,有效发票
E1,2017/9/26,999059.83,169840.17,1168900,有效发票
